frame,time,phrase,speaker,keyframe,text_ko
507,0050.6,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
508,0050.7,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
509,0050.8,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
510,0050.9,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
511,0051.0,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
512,0051.1,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
513,0051.2,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
514,0051.3,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
515,0051.4,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
516,0051.5,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
517,0051.6,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
518,0051.7,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
519,0051.8,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
520,0051.9,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
521,0052.0,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
522,0052.1,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
523,0052.2,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
524,0052.3,12,Zumu,phrase_12_zumu.jpg,"좋아, 속도 줄일게. 반짝임만 따라와."
525,0052.4,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
526,0052.5,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
527,0052.6,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
528,0052.7,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
529,0052.8,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
530,0052.9,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
531,0053.0,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
532,0053.1,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
533,0053.2,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
534,0053.3,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
535,0053.4,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
536,0053.5,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
537,0053.6,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
538,0053.7,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
539,0053.8,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
540,0053.9,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
541,0054.0,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
542,0054.1,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
543,0054.2,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
544,0054.3,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
545,0054.4,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
546,0054.5,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
547,0054.6,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
548,0054.7,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
549,0054.8,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
550,0054.9,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
551,0055.0,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
552,0055.1,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
553,0055.2,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
554,0055.3,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
555,0055.4,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
556,0055.5,13,Mochi,phrase_13_mochi.jpg,저 작은 별은 왜 떨고 있을까?
557,0055.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
558,0055.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
559,0055.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
560,0055.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
561,0056.0,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
562,0056.1,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
563,0056.2,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
564,0056.3,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
565,0056.4,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
566,0056.5,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
567,0056.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
568,0056.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
569,0056.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
570,0056.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
571,0057.0,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
572,0057.1,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
573,0057.2,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
574,0057.3,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
575,0057.4,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
576,0057.5,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
577,0057.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
578,0057.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
579,0057.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
580,0057.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
581,0058.0,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
582,0058.1,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
583,0058.2,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
584,0058.3,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
585,0058.4,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
586,0058.5,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
587,0058.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
588,0058.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
589,0058.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
590,0058.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
591,0059.0,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
592,0059.1,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
593,0059.2,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
594,0059.3,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
595,0059.4,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
596,0059.5,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
597,0059.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
598,0059.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
599,0059.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
600,0059.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
601,0060.0,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
602,0060.1,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
603,0060.2,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
604,0060.3,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
605,0060.4,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
606,0060.5,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
607,0060.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
608,0060.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
609,0060.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
610,0060.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
611,0061.0,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
612,0061.1,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
613,0061.2,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
614,0061.3,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
615,0061.4,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
616,0061.5,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
617,0061.6,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
618,0061.7,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
619,0061.8,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
620,0061.9,14,Zumu,phrase_14_zumu.jpg,너무 밝은 불빛이 무서웠나 봐.
621,0062.0,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
622,0062.1,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
623,0062.2,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
624,0062.3,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
625,0062.4,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
626,0062.5,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
627,0062.6,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
628,0062.7,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
629,0062.8,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
630,0062.9,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
631,0063.0,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
632,0063.1,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
633,0063.2,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
634,0063.3,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
635,0063.4,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
636,0063.5,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
637,0063.6,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
638,0063.7,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
639,0063.8,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
640,0063.9,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
641,0064.0,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
642,0064.1,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
643,0064.2,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
644,0064.3,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
645,0064.4,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
646,0064.5,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
647,0064.6,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
648,0064.7,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
649,0064.8,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
650,0064.9,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
651,0065.0,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
652,0065.1,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
653,0065.2,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
654,0065.3,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
655,0065.4,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
656,0065.5,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
657,0065.6,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
658,0065.7,15,Mochi,phrase_15_mochi.jpg,괜찮아. 우리는 기다릴 수 있어.
659,0065.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
660,0065.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
661,0066.0,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
662,0066.1,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
663,0066.2,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
664,0066.3,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
665,0066.4,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
666,0066.5,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
667,0066.6,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
668,0066.7,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
669,0066.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
670,0066.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
671,0067.0,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
672,0067.1,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
673,0067.2,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
674,0067.3,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
675,0067.4,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
676,0067.5,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
677,0067.6,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
678,0067.7,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
679,0067.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
680,0067.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
681,0068.0,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
682,0068.1,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
683,0068.2,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
684,0068.3,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
685,0068.4,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
686,0068.5,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
687,0068.6,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
688,0068.7,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
689,0068.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
690,0068.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
691,0069.0,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
692,0069.1,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
693,0069.2,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
694,0069.3,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
695,0069.4,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
696,0069.5,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
697,0069.6,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
698,0069.7,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
699,0069.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
700,0069.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
701,0070.0,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
702,0070.1,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
703,0070.2,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
704,0070.3,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
705,0070.4,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
706,0070.5,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
707,0070.6,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
708,0070.7,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
709,0070.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
710,0070.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
711,0071.0,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
712,0071.1,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
713,0071.2,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
714,0071.3,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
715,0071.4,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
716,0071.5,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
717,0071.6,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
718,0071.7,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
719,0071.8,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
720,0071.9,16,Zumu,phrase_16_zumu.jpg,내 꼬리빛도 작게 만들게. 이렇게.
721,0072.0,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
722,0072.1,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
723,0072.2,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
724,0072.3,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
725,0072.4,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
726,0072.5,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
727,0072.6,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
728,0072.7,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
729,0072.8,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
730,0072.9,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
731,0073.0,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
732,0073.1,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
733,0073.2,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
734,0073.3,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
735,0073.4,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
736,0073.5,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
737,0073.6,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
738,0073.7,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
739,0073.8,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
740,0073.9,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
741,0074.0,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
742,0074.1,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
743,0074.2,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
744,0074.3,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
745,0074.4,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
746,0074.5,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
747,0074.6,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
748,0074.7,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
749,0074.8,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
750,0074.9,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
751,0075.0,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
752,0075.1,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
753,0075.2,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
754,0075.3,17,Mochi,phrase_17_mochi.jpg,"봐, 조금씩 다시 빛나고 있어."
755,0075.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
756,0075.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
757,0075.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
758,0075.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
759,0075.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
760,0075.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
761,0076.0,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
762,0076.1,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
763,0076.2,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
764,0076.3,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
765,0076.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
766,0076.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
767,0076.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
768,0076.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
769,0076.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
770,0076.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
771,0077.0,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
772,0077.1,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
773,0077.2,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
774,0077.3,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
775,0077.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
776,0077.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
777,0077.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
778,0077.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
