frame,timecode,shot,keyframe,action_ko,no_burned_text
926,01:32.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
927,01:32.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
928,01:32.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
929,01:32.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
930,01:32.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
931,01:33.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
932,01:33.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
933,01:33.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
934,01:33.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
935,01:33.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
936,01:33.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
937,01:33.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
938,01:33.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
939,01:33.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
940,01:33.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
941,01:34.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
942,01:34.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
943,01:34.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
944,01:34.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
945,01:34.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
946,01:34.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
947,01:34.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
948,01:34.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
949,01:34.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
950,01:34.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
951,01:35.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
952,01:35.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
953,01:35.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
954,01:35.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
955,01:35.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
956,01:35.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
957,01:35.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
958,01:35.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
959,01:35.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
960,01:35.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
961,01:36.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
962,01:36.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
963,01:36.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
964,01:36.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
965,01:36.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
966,01:36.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
967,01:36.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
968,01:36.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
969,01:36.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
970,01:36.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
971,01:37.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
972,01:37.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
973,01:37.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
974,01:37.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
975,01:37.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
976,01:37.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
977,01:37.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
978,01:37.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
979,01:37.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
980,01:37.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
981,01:38.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
982,01:38.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
983,01:38.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
984,01:38.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
985,01:38.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
986,01:38.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
987,01:38.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
988,01:38.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
989,01:38.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
990,01:38.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
991,01:39.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
992,01:39.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
993,01:39.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
994,01:39.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
995,01:39.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
996,01:39.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
997,01:39.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
998,01:39.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
999,01:39.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1000,01:39.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1001,01:40.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1002,01:40.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1003,01:40.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1004,01:40.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1005,01:40.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1006,01:40.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1007,01:40.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1008,01:40.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1009,01:40.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1010,01:40.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1011,01:41.0,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1012,01:41.1,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1013,01:41.2,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1014,01:41.3,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1015,01:41.4,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1016,01:41.5,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1017,01:41.6,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1018,01:41.7,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1019,01:41.8,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1020,01:41.9,011,kf_006_door_meeting_alt.png,문이 열리고 닫히는 박자에 별조각들이 줄을 맞춘다.,yes
1021,01:42.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1022,01:42.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1023,01:42.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1024,01:42.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1025,01:42.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1026,01:42.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1027,01:42.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1028,01:42.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1029,01:42.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1030,01:42.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1031,01:43.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1032,01:43.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1033,01:43.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1034,01:43.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1035,01:43.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1036,01:43.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1037,01:43.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1038,01:43.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1039,01:43.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1040,01:43.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1041,01:44.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1042,01:44.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1043,01:44.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1044,01:44.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1045,01:44.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1046,01:44.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1047,01:44.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1048,01:44.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1049,01:44.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1050,01:44.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1051,01:45.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1052,01:45.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1053,01:45.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1054,01:45.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1055,01:45.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1056,01:45.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1057,01:45.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1058,01:45.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1059,01:45.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1060,01:45.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1061,01:46.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1062,01:46.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1063,01:46.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1064,01:46.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1065,01:46.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1066,01:46.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1067,01:46.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1068,01:46.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1069,01:46.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1070,01:46.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1071,01:47.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1072,01:47.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1073,01:47.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1074,01:47.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1075,01:47.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1076,01:47.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1077,01:47.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1078,01:47.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1079,01:47.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1080,01:47.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1081,01:48.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1082,01:48.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1083,01:48.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1084,01:48.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1085,01:48.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1086,01:48.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1087,01:48.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1088,01:48.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1089,01:48.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1090,01:48.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1091,01:49.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1092,01:49.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1093,01:49.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1094,01:49.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1095,01:49.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1096,01:49.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1097,01:49.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1098,01:49.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1099,01:49.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1100,01:49.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1101,01:50.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1102,01:50.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1103,01:50.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1104,01:50.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1105,01:50.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1106,01:50.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1107,01:50.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1108,01:50.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1109,01:50.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1110,01:50.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1111,01:51.0,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1112,01:51.1,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1113,01:51.2,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1114,01:51.3,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1115,01:51.4,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1116,01:51.5,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1117,01:51.6,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1118,01:51.7,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1119,01:51.8,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1120,01:51.9,012,kf_001_store_wide.png,밖의 비와 안의 빛이 유리문 위에서 섞인다.,yes
1121,01:52.0,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1122,01:52.1,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1123,01:52.2,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1124,01:52.3,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1125,01:52.4,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1126,01:52.5,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1127,01:52.6,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1128,01:52.7,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1129,01:52.8,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1130,01:52.9,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1131,01:53.0,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1132,01:53.1,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1133,01:53.2,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1134,01:53.3,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1135,01:53.4,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1136,01:53.5,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1137,01:53.6,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1138,01:53.7,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1139,01:53.8,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1140,01:53.9,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1141,01:54.0,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1142,01:54.1,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1143,01:54.2,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1144,01:54.3,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1145,01:54.4,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1146,01:54.5,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1147,01:54.6,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1148,01:54.7,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1149,01:54.8,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1150,01:54.9,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1151,01:55.0,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1152,01:55.1,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1153,01:55.2,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1154,01:55.3,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1155,01:55.4,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1156,01:55.5,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1157,01:55.6,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1158,01:55.7,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1159,01:55.8,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1160,01:55.9,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1161,01:56.0,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1162,01:56.1,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
1163,01:56.2,013,kf_007_star_chase.png,마지막 별조각이 뜨거운 물 기계 불빛 뒤에 숨는다.,yes
